hash,result,filename,cadical_hack_gb,CaDiCaL_PriPro,CaDiCaL_PriPro_no_bin,CaDiCaL_rp,CaDiCaL_sc2021,Cadical_SCAVEL01,Cadical_SCAVEL02,CaDiCaL_Stability_HC,cadical_watch_sat,CleanMaple,CleanMaple_PriPro,cms_expV_gbL,hCaD,hCaD_psids,hKis,hKis_psids,hKis_unsat,kissat_bonus,kissat_cf,kissat_crvr_gb,kissat_gb,Kissat_MAB,Kissat_sc2021_default,Kissat_sc2021_sat,Kissat_sc2021_sweep,lstech_maple,Maple_MBDR_BJL6_Tier2,Maple_MBDR_BJL7_Local,Maple_MBDR_Cent_PERM_10K,Maple_MBDR_Cent_PERM_75K,Maple_simp21,MapleSSV,optsat_m21,optsat_R21,ParaFROST,ParaFROST_NoMDM,Relaxed_LCFTP,Relaxed_LCFTP_V2,Relaxed_LCFTP_V3,Relaxed_LCMDCBDL_BLB,Relaxed_LCMDCBDL_SCAVEL01,Relaxed_LCMDCBDL_SCAVEL02,SLIME_hess_no_rnd,SLIME_hess_rnd,SLIME_no_hess_no_rnd,SLIME_no_hess_rnd
a8b6af92314b321b3614ded2da24b2dd,sat,ecarev-110-4099-22-30-4.cnf.xz,398.191,316.136,325.45,382.449,436.84,390.811,934.602,556.956,473.005,1460.21,1078.78,853.852,471.39,1575.77,391.337,1305.61,459.972,456.326,293.046,365.039,340.501,452.049,506.055,498.618,496.084,475.034,337.01,461.346,449.427,424.171,342.723,263.234,327.004,336.154,515.584,669.011,442.729,441.022,376.783,312.215,410.998,372.215,490.511,507.878,491.036,477.536
a8c50e130aa5eb28d4b66b205a9d718a,unsat,mp1-blockpuzzle_9x9_s5_free3.cnf.xz,56.3518,66.6321,66.7046,77.9914,408.802,67.4231,3774.32,147.799,99.5025,2034.02,4863.42,127.545,99.8496,72.3759,272.974,153.417,228.38,206.315,319.647,297.398,205.264,329.377,4458.46,4685.61,timeout,112.14,unverified,unverified,142.763,141.52,99.6161,171.163,138.051,251.372,92.5109,113.913,174.192,210.948,262.237,340.344,157,147.476,153.329,148.926,142.91,141.612
a8c6f24ce9bc4ae6953763a82835e2d4,unknown,quad_res_r31_m35.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
a97d498dd69d346aad64f3809b5ff160,unknown,quad_res_r32_m35.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
a9c0f64594a3eaede246b31eb3bc839b,unsat,mp1-Nb6T06.cnf.xz,20.7151,16.6481,16.7294,21.5141,24.3005,22.7519,27.3994,24.1992,23.099,413.237,347.052,75.5506,27.0312,23.411,30.5125,30.4311,22.1316,20.6649,24.3651,29.921,23.6565,23.7866,34.4301,54.1993,34.6632,89.3819,unverified,unverified,141.239,166.288,103.696,85.7903,101.755,106.509,34.4455,32.6357,124.523,129.361,142.27,79.9621,113.112,147.958,128.525,110.076,110.805,134.503
aa09403249f021450cc798cc560a14a3,sat,prime_a20_b20.cnf.xz,104.069,87.0767,86.9447,161.6,113.78,159.53,11.0017,148.271,147.412,696.34,1013.87,45.1454,52.7035,43.3464,13.6003,107.257,103.848,169.904,13.781,79.553,29.2443,84.9329,166.13,59.6184,72.6329,14.3499,53.7433,202.295,161.854,177.462,84.7066,122.701,20.7424,98.1956,102.65,144.763,58.1659,68.6702,76.2386,130.089,20.2481,42.8319,122.091,236.355,244.531,157.687
aa1061e9becd2894b95cac19ea1ca72a,unsat,test_v7_r12_vr1_c1_s10576.smt2.cnf.xz,478.61,300.401,297.91,230.056,439.824,371.007,727.094,454.851,513.25,2965.23,4511.57,1224.34,341.117,482.494,290.941,689.11,177.388,436.688,181.324,173.546,165.797,350.115,308.797,425.128,549.095,286.323,unverified,unverified,1129.56,1130.38,309.313,643.147,300.781,299.268,391.044,588.025,394.127,558.336,492.202,290.73,248.027,447.075,361.474,1104.51,333.375,863.094
aa296db0e5a58249734a370ef5eee0cd,unsat,at-least-two-traffic_pcb_unknown.cnf.xz,1759.17,1589.84,1589.43,1829.48,1701.67,1800.56,1729.24,1825.85,1805.88,1418.41,889.213,448.943,1802.53,1807.01,218.893,223.915,224.817,190.688,310.322,217.395,203.857,319.619,258.081,242.785,265.975,292.591,unverified,unverified,277.059,275.09,299.202,199.153,332.96,300.832,423.269,457.517,410.926,318.964,236.417,178.485,343.616,255.05,294.527,434.653,307.862,300.995
aa6994af851710b3d1f485e87ba99f84,unsat,Nb51T6.cnf.xz,1842.78,1378.81,1382.64,1639.9,1787.64,2065.28,2139.71,2030.6,2110.55,timeout,4592.89,3888.19,2260.1,1620.16,3068.9,3822.01,3431.21,3719.74,3246.45,3199.42,3076.84,4492.18,3366.38,3579.57,3418.04,1883.99,unverified,unverified,2157.54,2079.43,1843.46,1416.09,1998.2,1472.53,4384.52,2754.22,2084.22,2441.41,2301.07,2123.45,2165.63,2044.1,timeout,timeout,timeout,timeout
aad5bbe8920c5afc84068bb1da27ee8f,sat,LABS_n041_goal003.cnf.xz,1373.18,timeout,timeout,1188.04,149.429,timeout,timeout,1256.42,1288.63,1155.38,timeout,590.042,921.36,825.088,2766.74,2311.24,timeout,247.957,1450.79,1812.84,977.51,83.8676,timeout,2660.07,509.733,1767.85,1301.79,1121.25,2427.6,2431.86,3160.19,278.66,2515.22,419.554,timeout,1568.05,861.577,34.0063,490.797,108.054,2403.02,4898.49,1692.36,870.765,1522.76,973.618
ac3e3bb744e258282990aa4307c08cb8,unsat,E00X23.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,3336.75,timeout,4499,timeout,timeout,3136.13,2113.84,timeout,timeout,timeout,2675.91,4599.77,4755.64,4687.11,2215.28,unverified,unverified,1868.22,1892.32,2039.44,1922.92,1746.27,1733.18,timeout,4945.56,1898.85,4513.9,3081.95,2024.09,1603.08,2844.49,2273.06,1695.75,2103.2,2350.76
ac6256657058fe65dc7ddaf773ab83bf,sat,SC21_Timetable_C_527_E_71_Cl_35_S_35.cnf.xz,87.6724,143.383,145.7,136.799,118.862,138.878,312.471,95.6807,112.095,609.233,905.217,245.809,84.0941,827.399,205.581,timeout,timeout,timeout,331.536,123.052,241.068,329.052,108.002,98.644,111.428,83.7308,130.394,145.154,147.39,148.081,128.931,171.412,133.169,148.583,331.661,164.394,147.007,147.819,158.583,103.584,352.589,159.019,145.317,234.934,212.317,203.697
ac909ca2e27006f71389b6afa605f4be,sat,randomG-B-Mix-n19-d05.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
ae172b720ce980b1ec5337bfd7d5a8ff,sat,LABS_n072_goal006.cnf.xz,213.595,3953.34,4025.3,769.666,995.495,844.063,3246.55,288.706,3907.08,timeout,timeout,582.805,464.688,1251.49,161.343,1950.72,412.775,timeout,124.551,126.774,302.368,620.575,264.144,758.011,261.961,415.541,2719.21,1017.32,1004.28,1000.32,1003.58,timeout,1995.42,1592.77,110.357,924.427,2009.28,1277.21,616.319,1565.13,477.323,908.149,628.177,1162.88,3137.91,1660.96
ae17bcd042e6140aa72a2cd9f4c42b9c,sat,vlsat2_37758_5364539.dimacs.cnf.xz,timeout,timeout,timeout,1312.26,timeout,timeout,timeout,2020.54,timeout,timeout,674.808,99.2651,timeout,timeout,49.9845,timeout,timeout,990.97,393.067,287.319,46.1237,86.8936,2086.79,56.5656,272.611,69.7394,335.995,337.453,337.439,335.341,380.565,timeout,391.799,timeout,timeout,timeout,518.465,515.803,516.183,557.199,160.148,330.379,339.971,331.639,329.855,397.98
af0b8f58d67dcf639232ac978defe6e3,sat,sted1_0x1e3-393.cnf.xz,3335.54,3539.09,3570.51,3486.57,523.608,3359.65,3458.22,3451.82,3474.22,timeout,timeout,timeout,338.784,timeout,4390.85,timeout,timeout,4032.54,1732.39,1757.63,timeout,2297.2,499.142,907.291,171.722,1773.7,3702.44,4582.54,4811.62,4821.23,4724.75,389.957,timeout,2460.85,timeout,2094.24,timeout,4840.72,timeout,3406.15,1017.09,timeout,4639.53,3985.62,4220.29,timeout
afaee41956622725cf3bb98db6ff9bbb,unknown,SC21_Timetable_C_241_E_34_Cl_16_S_13.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
b023ea0eb9adbd9182c01d7e2d443289,unsat,mp1-tri_ali_s11_c35_bail_UNS.cnf.xz,196.725,112.165,111.122,169.548,106.529,177.88,283.765,196.971,158.48,748.539,458.564,149.602,192.119,208.028,166.307,140.642,121.909,104.318,157.402,133.052,160.386,141.164,105.532,147.367,107.003,132.306,unverified,unverified,117.501,129.198,123.694,109.642,124.343,126.217,133.505,122.17,102.163,171.315,135.635,93.9953,114.854,497.726,141.137,148.837,121.189,151.732
b1770a04ee8e33b42f589e31da819ad5,unsat,bvsmod_19.smt2.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,4941.67,timeout,timeout,timeout,timeout,4783.53,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
b2c92aebc75da8a15a5388b559b85623,unsat,sp4-33-una-stri-flat-noid.cnf.xz,323.836,328.399,314.227,367.539,139.919,454.758,408.684,397.07,375.9,2665.75,2377.01,168.736,282.968,339.627,218.55,251.026,224.731,250.39,285.197,272.804,330.327,241.189,94.5514,92.6754,97.5599,168.483,unverified,unverified,252.907,255.719,189.571,244.526,191.047,199.328,243.659,228.57,499.404,516.978,893.241,244.786,209.593,899.233,265.813,197.255,284.845,194.785
b3cf73d0383f781adf09a2192fa03a15,unsat,string_compare_safety_cbmc_unwinding_670.cnf.xz,952.047,700.26,697.05,867.435,883.58,844.518,1189.83,943.116,690.514,timeout,timeout,1821.2,674.086,978.529,898.833,833.467,972.452,667.949,1039.75,924.663,928.07,963.495,1419.75,1469.41,1285.53,1576.39,unverified,unverified,2566.65,2998.91,1809.13,2103.56,1825.5,1644.86,2113.29,2920.05,2767.26,3672.05,3230.34,2966.32,2379.77,2632.13,3065.69,3992.98,3368.27,4307.35
b5028686db9bd1073fa09cbd8c805f47,unsat,spg_200_316.cnf.xz,241.043,227.556,228.8,137.036,310.856,118.559,360.409,311.252,116.506,timeout,345.075,752.192,289.761,146.506,361.535,55.8527,169.982,timeout,36.0513,56.191,64.5955,24.6321,70.7146,84.7745,3467.83,1165.91,unverified,unverified,360.556,362.945,timeout,timeout,2126.33,timeout,46.7705,110.191,timeout,875.368,785.441,302.157,107.464,513.457,timeout,3316.33,1035.11,timeout
b51ebbe57d4077a5fa43018ff3920588,sat,20-100-frag12-53_sat.cnf.xz,336.722,287.62,280.054,368.72,347.515,332.242,378.323,397.278,404.937,3365.18,2070.1,462.941,141.104,532.34,230.502,591.688,400.982,421.392,185.774,176.997,236.296,167.033,284.207,189.493,289.35,160.828,221.9,213.233,273.054,272.503,256.819,158.997,129.066,255.841,317.27,305.618,253.887,313.18,260.794,436.012,175.309,246.6,282.973,361.353,233.792,298.66
b5c3e33e90f4c95502754c7e2e92a6d2,unsat,randomG-B-Mix-n16-d05.cnf.xz,2422.78,2434.64,2459.6,2851.03,2392.17,2584.11,2796.55,3088.3,2419.71,2399.56,1670.3,1990.53,3483.55,2253.85,3274.28,3439.12,2953.48,2104.07,3621.01,3989.53,3032.96,2780.34,2248.04,2015.57,2323.42,774.727,unverified,unverified,837.376,1148.16,744.539,288.6,713.066,722.552,1277.09,1188.1,646.67,870.437,976.364,509.874,693.394,992.643,1367.62,1348.65,1282.13,1367.46
b63f00e3eccd98dfa7bae6c4e1e0cdd0,sat,at-least-two-maris-s03-gripper11.cnf.xz,45.489,48.1229,47.7821,61.6506,45.7813,147.385,1005.66,54.3122,160.047,timeout,timeout,161.395,timeout,170.103,timeout,timeout,1877.33,timeout,2753.35,3413.89,1858.27,2666.55,timeout,timeout,timeout,195.142,95.2111,133.936,272.828,272.311,64.8462,2551.72,166.439,118.51,32.4115,36.4592,113.335,130.44,189.657,315.882,180.715,122.554,89.6855,76.1483,124.8,116.604
b655faa69774192a80d9e2a2bc602ce4,sat,Kakuro-easy-115-ext.xml.hg_5.cnf.xz,1244.54,236.671,224.154,246.733,515.838,173.756,536.789,628.549,412.833,1539.33,2090,789.548,219.59,1250.81,93.186,1625.64,157.306,1377.07,151.982,99.8033,119.257,199.354,103.139,338.415,349.933,222.961,506.385,299.481,426.308,412.552,354.201,500.931,263.299,371.668,422.539,454.123,422.138,596.215,303.643,279.471,369.304,469.898,323.999,368.175,323.08,469.434
b72179b73f013a009f4bb68c4bf31c8b,sat,Kakuro-easy-104-ext.xml.hg_6.cnf.xz,108.695,41.2054,41.126,322.038,153.309,354.694,248.96,438.502,140.891,897.458,990.215,542.074,40.8449,325.03,27.4574,1358.64,72.2225,625.456,24.2077,80.986,72.1339,90.4383,77.2624,77.6316,80.2409,148.607,182.546,177.649,312.763,320.701,225.107,351.472,174.949,243.199,190.801,113.845,213.29,201.559,266.304,155.456,250.7,178.551,198.654,325.433,198.334,230.062
b83b05e814486aaedb19da69fb35ece1,unsat,satch2ways14u.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,1725.88,timeout,timeout,764.499,84.1448,1260.89,932.262,742.473,836.1,788.049,1514.25,820.86,575.784,499.607,911.816,unverified,unverified,1222.88,1241.24,1876.38,2239.36,4432.62,1848.27,1049.99,743.88,1975.03,2745.55,3086.17,968.252,1476.79,timeout,1849.94,2744.74,1142.89,4694.67
b88d206fb35ef87bd7ec5d4a1430ae0c,sat,20-100-p100-55_sat.cnf.xz,1845.75,1548.04,1552.58,3177.97,650.188,507.909,1516.69,1537.16,1514.12,timeout,timeout,2622.21,444.074,1888.47,474.168,2913.93,1821.71,2025.57,1554.99,1289.54,61.0215,317.985,704.887,371.087,673.509,297.523,831.234,2062.53,1593.89,1682.62,469.096,390.429,501.892,1359.62,1723.22,1130.84,1170.03,1187.02,677.457,2147.05,1502.72,1220.7,1184.46,833.682,1136.75,3329.91
b8debf719be5558b319002cc9c2faf18,unsat,barman-pfile10-040.sas.ex.15.cnf.xz,114.181,74.0632,73.6039,123.783,82.5754,109.719,156.715,165.398,115.054,timeout,timeout,38.3307,63.7022,100.582,53.685,54.9121,78.34,98.5855,90.884,97.374,59.672,94.2395,49.9584,59.0556,52.6243,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,103.211,105.87,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
b9ed6fd14f4fc969ec966a4b54c36872,sat,n320p5q2_n.apx_16.cnf.xz,103.566,104.484,105.816,83.5413,31.3563,1046.47,timeout,47.7519,40.0033,1658.11,697.456,139.448,249.311,0.150519,8.34088,59.5525,157.429,25.5441,29.1052,93.9702,232.848,6.96608,27.5745,7.04373,28.0259,59.8909,129.538,141.036,100.37,100.541,75.1739,52.0647,75.1572,1.10679,1.42989,69.5692,108.982,52.4101,167.778,55.7109,121.209,42.7304,46.4602,48.1495,47.3519,60.6459
ba5451cace1bb09e2d36b9f34c19146e,unsat,ctl_4291_567_6_unsat_pre.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
bc5b6fdc1a75e144e42d68c0fba444ad,unknown,SC21_Timetable_C_181_E_34_Cl_12_S_8.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
bcb2104a3558d87ac3b2107c10d54648,unsat,mp1-blockpuzzle_5x12_s6_free3.cnf.xz,872.179,464.613,470.027,899.445,1338.44,471.805,1736.75,735.98,696.326,1538.72,2471.53,200.726,919.211,497.498,1112.43,707.616,429.69,322.6,909.529,1087.98,996.648,483.708,1378.72,2091.29,1397.66,216.79,unverified,unverified,205.737,201.686,180.349,164.531,181.359,227.422,318.486,389.723,344.622,525.805,611.149,186.09,227.63,227.36,216.132,230.13,192.335,224.973
bcc62a99a3251d2ffbab83d65f8252a5,unsat,crafted_n12_d6_c3_num28.cnf.xz,215.618,239.43,238.28,263.296,151.132,309.41,134.28,214.715,147.793,2404.04,timeout,196.708,309.72,267.492,795.186,254.15,218.875,281.81,425.342,390.685,464.575,294.486,246.822,164.969,221.618,385.342,unverified,unverified,450.691,464.79,598.321,273.479,405.981,339.574,355.733,519.287,806.24,1091.54,791.56,329.73,616.189,696.975,3610.72,3407.43,496.828,574.533
bd294be907fd8ca6cbc3f4648bfdc6cd,unsat,MVD_ADS_S9_6_6.cnf.xz,1.51918,2.47725,2.43801,1.52603,1.50034,353.276,3483.13,1.53353,1.99311,timeout,timeout,1.45118,1.39726,1.83495,1.23647,1.3779,1.83908,1.95026,1.24514,1.1292,1.11363,1.56367,3.16643,2.79738,3.12609,856.896,855.078,870.398,987.422,1015.6,829.181,880.819,826.572,827.299,85.0458,92.1113,911.132,895.7,895.062,861.557,853.771,timeout,899.258,915.14,909.691,907.468
bd9c3ce8c75df3a94eda414514ac5b3a,sat,php14e14.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
bdc4dfc5ebf0274dcb18dd236773fcfa,sat,sum_of_3_cubes_94_bits_30.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
be6bce96bab9cec47b58b6c68c9a1c89,unsat,9dlx_vliw_at_b_iq8.cnf.xz,881.098,1054.8,1067.42,852.464,1820.75,914.399,2743.95,987.148,936.868,timeout,timeout,1675.19,timeout,756.6,timeout,1531.87,1178.82,577.45,timeout,timeout,4859.14,935.235,4078.8,timeout,4459.88,timeout,unverified,unverified,3413.38,3433.69,3371.29,3346.67,2044.92,3294.32,1730.15,1709.01,timeout,timeout,timeout,timeout,timeout,4989.15,timeout,3792.16,3431.39,timeout
be6c656f34ba9ada4bb10a2182a6fa88,unsat,vlsat2_142_6781.cnf.xz,timeout,1964.7,1962.54,2958.66,timeout,1935.69,timeout,3514.18,3820.79,timeout,timeout,timeout,1325.94,980.67,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,4022.05,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
bf423e868f17d482233adb880abfb92a,sat,sp5-26-19-bin-stri-flat-noid.cnf.xz,timeout,timeout,timeout,timeout,3286.95,timeout,timeout,timeout,timeout,timeout,timeout,1027.69,timeout,timeout,timeout,timeout,592.739,timeout,timeout,timeout,1483.39,434.306,timeout,timeout,timeout,1183.52,273.556,651.117,2949.08,1744.55,4335.28,871.927,timeout,4524.2,timeout,3624.17,1105.84,2909.9,2967.36,timeout,411.553,2163.04,1889.4,3609.18,351.534,timeout
bf86868ef6662a4984e5d5504b01193e,unsat,string_compare_safety_cbmc_unwinding_930.cnf.xz,1857.6,1571.41,1571.43,1571.08,1264.22,1477.14,2383.27,2017.47,1624.37,timeout,timeout,4414.5,1584.08,1392.21,1844.19,2026.73,1663.99,1449.21,1611.91,1826.91,2061.58,2361.53,2266.59,3234.19,2428.57,3119.13,unverified,unverified,4477.03,4509.31,3381.37,4150.41,3341.65,3758.66,timeout,timeout,timeout,4602.15,4590.5,timeout,3804.47,timeout,timeout,timeout,4677.16,timeout
c07b76b106bb3c412377bc2564b93022,sat,Sz512_15128_1.smt2.cnf.xz,2457.32,424.337,421.143,484.808,404.335,62.9801,431.123,2232.84,416.604,timeout,timeout,1845.03,62.4592,429.44,942.493,1117.06,323.312,1770.75,1699.42,51.5652,1841.43,441.649,260.134,535.66,136.153,1251.67,1629.75,1207.58,timeout,792.006,480.433,4367.77,475.322,493.042,263.131,526.55,524.43,1045.62,2618,1647.94,898.706,425.896,1168.89,525.831,2587.59,1883.32
c08b00ee4667b900f38c60ea521be6e7,unknown,ktf_TF-3.tf_4_0.04_48.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c0c075a8f79bc59293c30651afc71b33,sat,edit_distance025_449.cnf.xz,881.543,3198.14,3225.96,timeout,4981.56,4096.78,timeout,1328.9,4126.75,timeout,timeout,timeout,timeout,timeout,timeout,timeout,2496.45,timeout,timeout,timeout,timeout,4538.29,1964.55,660.537,1919.52,763.097,1731.57,709.856,1055.06,1049.79,3734.04,timeout,timeout,4056,728.14,2818.2,1050.7,1283.3,660.697,2178.11,1015.08,410.106,591.991,1004.72,759.013,1094.56
c1484d43c95d76184dbe50ac5fc98854,unknown,satch2ways17w.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
c1c25b65adbd9fdde56cd489ab557e71,unsat,spg_300_312.cnf.xz,66.7853,1429.46,1379.06,180.605,128.714,252.453,439.35,97.2241,124.673,timeout,312.817,703.204,452.677,1097.5,134.535,70.0661,172.429,47.7656,519.741,44.8529,1377.59,269.893,48.8034,47.8491,156.639,349.471,unverified,unverified,38.4788,38.7168,70.8375,timeout,71.871,71.0909,58.0548,50.6282,61.9098,53.4628,116.902,1969.23,85.1983,48.2179,90.0388,186.723,86.3114,515.422
